Data/Fecha/Date,0801907010 - BARCELONA
2021-06-01,24.05654761904762
2021-06-02,23.64583333333333
2021-06-03,24.654761904761905
2021-06-04,23.99404761904762
2021-06-05,24.178571428571427
2021-06-06,22.571428571428573
2021-06-07,21.508928571428573
2021-06-08,22.541666666666668
2021-06-09,22.61309523809524
2021-06-10,22.235119047619047
2021-06-11,21.329376854599406
2021-06-12,21.801186943620177
2021-06-13,23.51038575667656
2021-06-14,19.94362017804154
2021-06-15,21.97032640949555
2021-06-16,22.246290801186944
2021-06-17,22.655786350148368
2021-06-18,22.11572700296736
2021-06-19,21.03560830860534
2021-06-20,23.154302670623142
2021-06-21,18.637982195845694
2021-06-22,20.56973293768546
2021-06-23,20.637982195845694
2021-06-24,18.63204747774481
2021-06-25,19.777448071216615
2021-06-26,20.48961424332344
2021-06-27,19.10089020771513
2021-06-28,19.851632047477747
2021-06-29,19.433234421364983
2021-06-30,20.07418397626113
2021-07-01,21.071216617210684
2021-07-02,18.87833827893175
2021-07-03,18.86053412462908
2021-07-04,19.154302670623142
2021-07-05,20.24035608308605
2021-07-06,19.741839762611274
2021-07-07,19.56379821958457
2021-07-08,19.47477744807121
2021-07-09,18.17507418397626
2021-07-10,20.445103857566764
2021-07-11,21.0
2021-07-12,18.617210682492583
2021-07-13,18.47477744807121
2021-07-14,18.53412462908012
2021-07-15,19.19584569732938
2021-07-16,18.02967359050445
2021-07-17,17.57566765578635
2021-07-18,17.394658753709198
2021-07-19,18.35311572700297
2021-07-20,20.89614243323442
2021-07-21,18.51928783382789
2021-07-22,18.72106824925816
2021-07-23,18.225519287833823
2021-07-24,17.501483679525222
2021-07-25,17.041543026706233
2021-07-26,17.89020771513353
2021-07-27,16.99406528189911
2021-07-28,18.762611275964392
2021-07-29,17.62908011869436
2021-07-30,18.48961424332344
2021-07-31,17.741839762611274
2021-08-01,15.58160237388724
2021-08-02,17.658753709198812
2021-08-03,15.928783382789318
2021-08-04,14.501440922190202
2021-08-05,15.10086455331412
2021-08-06,14.566091954022989
2021-08-07,13.045977011494251
2021-08-08,13.85632183908046
2021-08-09,13.025862068965518
2021-08-10,13.991379310344827
2021-08-11,13.823204419889503
2021-08-12,14.552486187845304
2021-08-13,14.044198895027623
2021-08-14,14.883977900552486
2021-08-15,13.831491712707182
2021-08-16,14.353591160220995
2021-08-17,14.792817679558013
2021-08-18,13.044198895027623
2021-08-19,13.38950276243094
2021-08-20,14.046961325966851
2021-08-21,14.828729281767956
2021-08-22,14.997237569060774
2021-08-23,12.950276243093922
2021-08-24,13.67403314917127
2021-08-25,12.524861878453038
2021-08-26,15.477900552486188
2021-08-27,16.30939226519337
2021-08-28,13.58011049723757
2021-08-29,14.494475138121548
2021-08-30,15.157458563535911
2021-08-31,14.726519337016574
2021-09-01,14.723756906077348
2021-09-02,15.828729281767956
2021-09-03,15.334254143646408
2021-09-04,16.84254143646409
2021-09-05,16.201657458563535
2021-09-06,17.439226519337016
2021-09-07,19.25966850828729
2021-09-08,18.85082872928177
2021-09-09,19.38950276243094
2021-09-10,20.585635359116026
2021-09-11,21.95303867403315
2021-09-12,21.82872928176796
2021-09-13,24.6878453038674
2021-09-14,18.12707182320442
2021-09-15,17.527624309392266
2021-09-16,17.6878453038674
2021-09-17,17.25414364640884
2021-09-18,16.215469613259668
2021-09-19,18.20165745856353
2021-09-20,18.41160220994475
2021-09-21,17.646408839779006
2021-09-22,17.14917127071823
2021-09-23,16.323204419889503
2021-09-24,16.223756906077348
2021-09-25,15.654696132596683
2021-09-26,17.069060773480665
2021-09-27,18.582872928176798
2021-09-28,19.32872928176796
2021-09-29,19.47513812154696
2021-09-30,18.88121546961326
2021-10-01,17.30110497237569
2021-10-02,16.58839779005525
2021-10-03,17.7292817679558
2021-10-04,17.223756906077348
2021-10-05,17.831491712707184
2021-10-06,17.162983425414364
2021-10-07,17.96132596685083
2021-10-08,17.395027624309392
2021-10-09,16.790055248618785
2021-10-10,16.61049723756906
2021-10-11,17.676795580110497
2021-10-12,21.75414364640884
2021-10-13,17.303867403314918
2021-10-14,19.895027624309392
2021-10-15,17.1878453038674
2021-10-16,17.23756906077348
2021-10-17,18.83701657458564
2021-10-18,19.2707182320442
2021-10-19,18.085635359116026
2021-10-20,18.4585635359116
2021-10-21,18.06353591160221
2021-10-22,17.325966850828728
2021-10-23,17.781767955801104
2021-10-24,18.91160220994475
2021-10-25,17.972375690607734
2021-10-26,18.37292817679558
2021-10-27,17.5414364640884
2021-10-28,17.04696132596685
2021-10-29,16.124309392265193
2021-10-30,15.160220994475138
2021-10-31,15.027624309392266
2021-11-01,18.552486187845304
2021-11-02,19.0414364640884
2021-11-03,17.64917127071823
2021-11-04,18.06629834254144
2021-11-05,17.964088397790054
2021-11-06,18.30386740331492
2021-11-07,18.831491712707184
2021-11-08,19.37292817679558
2021-11-09,18.939226519337016
2021-11-10,17.08011049723757
2021-11-11,18.30386740331492
2021-11-12,17.209944751381215
2021-11-13,17.320441988950275
2021-11-14,18.29281767955801
2021-11-15,18.013812154696133
2021-11-16,17.718232044198896
2021-11-17,19.011049723756905
2021-11-18,17.803867403314918
2021-11-19,18.165745856353592
2021-11-20,17.92265193370166
2021-11-21,17.96132596685083
2021-11-22,17.743093922651934
2021-11-23,17.828729281767956
2021-11-24,17.823204419889503
2021-11-25,18.113259668508288
2021-11-26,17.53314917127072
2021-11-27,17.135359116022098
2021-11-28,18.165745856353592
2021-11-29,17.917127071823206
2021-11-30,18.005524861878452
2021-12-01,16.908839779005525
2021-12-02,17.861878453038674
2021-12-03,16.07734806629834
2021-12-04,17.41160220994475
2021-12-05,17.058011049723756
2021-12-06,16.201657458563535
2021-12-07,15.477900552486188
2021-12-08,17.74585635359116
2021-12-09,17.624309392265193
2021-12-10,17.204419889502763
2021-12-11,17.76243093922652
2021-12-12,18.75138121546961
2021-12-13,17.906077348066297
2021-12-14,18.629834254143645
2021-12-15,19.70718232044199
2021-12-16,17.859116022099446
2021-12-17,16.361878453038674
2021-12-18,15.947513812154696
2021-12-19,16.781767955801104
2021-12-20,15.033149171270718
2021-12-21,16.646408839779006
2021-12-22,16.56353591160221
2021-12-23,15.640883977900552
2021-12-24,16.604972375690608
2021-12-25,15.867403314917128
2021-12-26,15.524861878453038
2021-12-27,14.850828729281767
2021-12-28,14.472375690607734
2021-12-29,15.433701657458563
2021-12-30,14.856353591160222
2021-12-31,15.964088397790055
2022-01-01,13.607734806629834
2022-01-02,13.96132596685083
2022-01-03,14.279005524861878
2022-01-04,15.104972375690608
2022-01-05,14.549723756906078
2022-01-06,14.935567010309278
2022-01-07,16.194373401534527
2022-01-08,16.54987212276215
2022-01-09,18.81074168797954
2022-01-10,18.718670076726344
2022-01-11,18.0613810741688
2022-01-12,18.71099744245524
2022-01-13,18.87979539641944
2022-01-14,18.73145780051151
2022-01-15,18.77749360613811
2022-01-16,20.19181585677749
2022-01-17,18.317135549872123
2022-01-18,19.846547314578004
2022-01-19,20.184143222506396
2022-01-20,18.145780051150894
2022-01-21,18.48337595907928
2022-01-22,19.132992327365727
2022-01-23,20.27365728900256
2022-01-24,18.611253196930942
2022-01-25,18.60613810741688
2022-01-26,17.286445012787723
2022-01-27,17.381074168797955
2022-01-28,15.951406649616368
2022-01-29,16.736572890025574
2022-01-30,17.74168797953964
2022-01-31,17.705882352941178
2022-02-01,17.690537084398976
2022-02-02,17.127877237851663
2022-02-03,17.207161125319693
2022-02-04,17.07928388746803
2022-02-05,17.813299232736572
2022-02-06,18.240409207161125
2022-02-07,18.764705882352946
2022-02-08,18.721227621483376
2022-02-09,18.025575447570333
2022-02-10,18.07161125319693
2022-02-11,18.38874680306905
2022-02-12,17.046035805626598
2022-02-13,18.971867007672635
2022-02-14,17.572890025575447
2022-02-15,18.22250639386189
2022-02-16,17.690537084398976
2022-02-17,17.406649616368288
2022-02-18,17.485933503836318
2022-02-19,17.723785166240408
2022-02-20,18.265984654731454
2022-02-21,18.066496163682864
2022-02-22,17.437340153452684
2022-02-23,17.58312020460358
2022-02-24,17.22250639386189
2022-02-25,15.391304347826088
2022-02-26,15.974424552429667
2022-02-27,16.823529411764707
2022-02-28,16.345268542199488
2022-03-01,18.217391304347824
2022-03-02,16.14833759590793
2022-03-03,17.130434782608695
2022-03-04,16.542199488491047
2022-03-05,17.953964194373402
2022-03-06,17.26086956521739
2022-03-07,17.580562659846546
2022-03-08,16.685421994884912
2022-03-09,16.575447570332482
2022-03-10,16.429667519181585
2022-03-11,16.828644501278774
2022-03-12,17.084398976982097
2022-03-13,17.989769820971865
2022-03-14,17.578005115089514
2022-03-15,20.184143222506396
2022-03-16,16.529411764705884
2022-03-17,16.994884910485933
2022-03-18,15.774936061381077
2022-03-19,16.36828644501279
2022-03-20,21.67007672634271
2022-03-21,32.40409207161125
2022-03-22,16.71611253196931
2022-03-23,19.27365728900256
2022-03-24,16.649616368286445
2022-03-25,15.703324808184144
2022-03-26,15.028132992327366
2022-03-27,16.29923273657289
2022-03-28,16.388746803069054
2022-03-29,16.542199488491047
2022-03-30,16.81841432225064
2022-03-31,17.255754475703323
2022-04-01,16.953964194373402
2022-04-02,15.859335038363172
2022-04-03,16.877237851662404
2022-04-04,16.9693094629156
2022-04-05,17.85677749360614
2022-04-06,18.209718670076725
2022-04-07,18.82097186700767
2022-04-08,17.652173913043477
2022-04-09,17.641943734015346
2022-04-10,18.281329923273656
2022-04-11,17.18158567774936
2022-04-12,15.608695652173912
2022-04-13,13.969309462915602
2022-04-14,13.79539641943734
2022-04-15,12.918158567774936
2022-04-16,13.163682864450127
2022-04-17,14.352941176470589
2022-04-18,16.324808184143222
2022-04-19,16.884910485933503
2022-04-20,16.601023017902815
2022-04-21,16.754475703324808
2022-04-22,16.524296675191817
2022-04-23,15.595907928388748
2022-04-24,17.915601023017903
2022-04-25,17.015345268542198
2022-04-26,18.0690537084399
2022-04-27,17.685421994884912
2022-04-28,17.493606138107417
2022-04-29,19.214833759590796
2022-04-30,16.956521739130434
2022-05-01,17.161125319693095
2022-05-02,16.43989769820972
2022-05-03,16.603580562659847
2022-05-04,17.14322250639386
2022-05-05,16.690537084398976
2022-05-06,16.44245524296675
2022-05-07,17.317135549872123
2022-05-08,17.836317135549873
2022-05-09,16.874680306905372
2022-05-10,16.9769820971867
2022-05-11,17.04092071611253
2022-05-12,15.994884910485933
2022-05-13,15.882352941176473
2022-05-14,14.580562659846548
2022-05-15,16.419437340153454
2022-05-16,15.855745721271392
2022-05-17,16.614634146341462
2022-05-18,16.758536585365853
2022-05-19,16.28780487804878
2022-05-20,14.834146341463414
2022-05-21,15.578048780487803
2022-05-22,16.226829268292683
2022-05-23,16.202439024390245
2022-05-24,15.490243902439024
2022-05-25,15.75609756097561
2022-05-26,15.478048780487804
2022-05-27,16.01219512195122
2022-05-28,16.529268292682925
2022-05-29,16.11219512195122
2022-05-30,16.158536585365855
2022-05-31,16.678048780487806
2022-06-01,16.982926829268294
2022-06-02,16.121951219512194
2022-06-03,16.139024390243904
2022-06-04,14.904878048780487
2022-06-05,14.704878048780488
2022-06-06,16.94390243902439
2022-06-07,16.6
2022-06-08,16.51219512195122
2022-06-09,16.880487804878047
2022-06-10,15.68780487804878
2022-06-11,15.67560975609756
2022-06-12,16.16829268292683
2022-06-13,15.58780487804878
2022-06-14,15.658536585365852
2022-06-15,16.002439024390245
2022-06-16,17.068292682926828
2022-06-17,15.385365853658536
2022-06-18,15.03658536585366
2022-06-19,14.734146341463417
2022-06-20,15.565853658536586
2022-06-21,15.48780487804878
2022-06-22,14.72439024390244
2022-06-23,14.614634146341464
2022-06-24,12.326829268292682
2022-06-25,12.819512195121952
2022-06-26,14.570731707317073
2022-06-27,14.451219512195122
2022-06-28,14.558536585365854
2022-06-29,14.851219512195122
2022-06-30,14.731707317073171
2022-07-01,14.46341463414634
2022-07-02,14.05609756097561
2022-07-03,16.25121951219512
2022-07-04,14.92439024390244
2022-07-05,16.521951219512196
2022-07-06,15.402439024390244
2022-07-07,15.268292682926829
2022-07-08,11.402439024390244
2022-07-09,14.553658536585363
2022-07-10,14.539024390243902
2022-07-11,19.258536585365853
2022-07-12,15.153658536585366
2022-07-13,14.94390243902439
2022-07-14,15.182926829268292
2022-07-15,15.748780487804876
2022-07-16,14.84878048780488
2022-07-17,14.62439024390244
2022-07-18,15.821951219512195
2022-07-19,15.192682926829267
2022-07-20,14.907317073170733
2022-07-21,15.21219512195122
2022-07-22,15.970731707317071
2022-07-23,15.685365853658537
2022-07-24,14.663414634146342
2022-07-25,14.58780487804878
2022-07-26,15.27560975609756
2022-07-27,14.75425790754258
2022-07-28,14.97080291970803
2022-07-29,14.384428223844282
2022-07-30,13.345498783454987
2022-07-31,13.279805352798054
2022-08-01,14.311435523114357
2022-08-02,14.32116788321168
2022-08-03,14.435523114355233
2022-08-04,13.559610705596109
2022-08-05,12.605839416058394
2022-08-06,12.075425790754258
2022-08-07,13.413625304136254
2022-08-08,11.885644768856448
2022-08-09,13.416058394160585
2022-08-10,13.18978102189781
2022-08-11,12.885644768856448
2022-08-12,12.683698296836983
2022-08-13,11.871046228710462
2022-08-14,11.143552311435522
2022-08-15,12.007299270072991
2022-08-16,13.175182481751824
2022-08-17,12.844282238442824
2022-08-18,13.021897810218976
2022-08-19,12.832116788321168
2022-08-20,12.664233576642337
2022-08-21,12.939172749391728
2022-08-22,13.141119221411191
2022-08-23,12.530413625304137
2022-08-24,11.912408759124087
2022-08-25,12.67396593673966
2022-08-26,12.54501216545012
2022-08-27,11.316301703163017
2022-08-28,13.18734793187348
2022-08-29,14.639902676399029
2022-08-30,14.211678832116789
2022-08-31,13.953771289537713
2022-09-01,14.119221411192214
2022-09-02,14.652068126520682
2022-09-03,14.24574209245742
2022-09-04,16.221411192214113
2022-09-05,15.35279805352798
2022-09-06,15.472019464720194
2022-09-07,15.211678832116789
2022-09-08,15.570388349514564
2022-09-09,14.817961165048544
2022-09-10,13.769417475728156
2022-09-11,15.808252427184469
2022-09-12,15.67233009708738
2022-09-13,14.303448275862069
2022-09-14,13.963218390804595
2022-09-15,14.508045977011497
2022-09-16,13.938073394495412
2022-09-17,14.5802752293578
2022-09-18,15.458715596330276
2022-09-19,14.3302752293578
2022-09-20,14.213302752293576
2022-09-21,14.44724770642202
2022-09-22,15.327981651376149
2022-09-23,14.045871559633028
2022-09-24,12.974770642201834
2022-09-25,13.672018348623851
2022-09-26,14.990825688073397
2022-09-27,14.926605504587156
2022-09-28,14.9197247706422
2022-09-29,14.903669724770642
2022-09-30,14.043577981651376
2022-10-01,14.261467889908255
2022-10-02,15.55045871559633
2022-10-03,16.76605504587156
2022-10-04,15.674311926605505
2022-10-05,14.827981651376149
2022-10-06,15.073394495412844
2022-10-07,13.493119266055048
2022-10-08,14.844036697247706
2022-10-09,15.51834862385321
2022-10-10,14.720183486238533
2022-10-11,14.94724770642202
2022-10-12,15.607798165137616
2022-10-13,14.53211009174312
2022-10-14,14.986238532110091
2022-10-15,14.261467889908255
2022-10-16,15.64908256880734
2022-10-17,15.057339449541283
2022-10-18,14.665217391304347
2022-10-19,14.486956521739131
2022-10-20,14.245652173913044
2022-10-21,14.120950323974082
2022-10-22,13.455723542116631
2022-10-23,13.807775377969762
2022-10-24,13.829373650107993
2022-10-25,13.658747300215984
2022-10-26,15.473002159827214
2022-10-27,13.971922246220302
2022-10-28,13.980561555075594
2022-10-29,12.857451403887689
2022-10-30,12.38876889848812
2022-10-31,12.49244060475162
2022-11-01,12.935205183585314
2022-11-02,14.157667386609072
2022-11-03,13.481641468682506
2022-11-04,14.22462203023758
2022-11-05,13.55291576673866
2022-11-06,15.131749460043196
2022-11-07,14.965442764578832
2022-11-08,15.140388768898488
2022-11-09,14.234913793103448
2022-11-10,14.237068965517242
2022-11-11,14.05603448275862
2022-11-12,13.413793103448276
2022-11-13,13.44396551724138
2022-11-14,13.862068965517242
2022-11-15,14.862068965517242
2022-11-16,13.844827586206897
2022-11-17,14.627155172413794
2022-11-18,13.29310344827586
2022-11-19,14.282327586206897
